toi,tid,tfopwg_disp,pl_orbper,pl_tranmid,toi_created,rowupdate,ra,dec,st_tmag,st_teff,st_rad,label
2004.01,439610306,FP,1.79988,2458545.26565,2020-06-17 20:08:08,2021-10-29 12:59:15,143.46695,-55.175763,9.0607,6136.9,2.46,0
2006.01,41173048,FA,6.40938,2459194.004177,2020-06-17 20:08:08,2021-10-29 12:59:15,91.22465,-69.360322,9.2225,4650.0,8.3,0
2008.01,70887357,FP,723.8345008,2458454.33261,2020-06-17 20:19:42,2024-09-18 10:08:02,63.857632,-16.902144,8.64807,5463.0,1.94771,0
2010.01,26547036,CP,1134.6723963,2459846.977285,2020-06-17 20:19:42,2025-01-11 12:03:18,292.166942,53.487369,9.26693,5842.0,1.0735199,1
2013.01,188589164,CP,2.6162769,2458956.396322,2020-06-19 06:00:39,2024-10-03 10:08:02,239.577568,35.408114,10.2705,3352.0,0.325635,1
2015.01,368287008,CP,3.3491408,2459712.928909,2020-06-19 06:00:39,2025-04-20 12:03:53,232.132653,27.361073,12.8387,3223.0,0.32,1
2017.01,357416482,FP,5.49826,2460434.940249,2020-06-19 06:00:39,2024-08-06 10:08:01,228.949819,27.36181,8.2057,6362.6,1.34,0
2018.01,357501308,CP,7.4355709,2458958.257962,2020-06-19 06:00:39,2024-10-01 10:08:01,229.837442,29.207877,8.962,4218.9,0.622512,1
2019.01,159781361,CP,15.3468182,2460431.584231,2020-06-19 06:00:39,2024-08-15 10:08:02,234.431765,48.955206,9.6087,5588.0,1.8,1
2022.01,11996814,FP,0.4487349,2458790.849435,2020-06-19 06:00:39,2021-10-29 12:59:15,31.17055,65.289331,11.6484,3975.0,0.627144,0
2025.01,394050135,CP,8.8720542,2459754.939635,2020-06-19 07:20:03,2023-06-16 12:02:57,282.795256,82.245414,10.9461,6042.0,1.47996,1
2027.01,335996558,FP,1.46329,2458739.50775,2020-06-19 07:20:03,2021-10-29 12:59:15,333.331904,62.857385,10.5027,6168.0,1.28,0
2028.01,336456596,FP,0.77871,2458739.62994,2020-06-19 07:20:03,2021-10-29 12:59:15,334.434433,62.465008,10.9141,7751.0,2.25,0
2029.01,445254275,FP,2.57134,2458767.19721,2020-06-19 07:20:03,2021-10-29 12:59:15,12.216148,59.386718,10.9415,7125.0,3.56,0
2034.01,427279997,FP,2.89453,2458768.72753,2020-06-19 07:20:03,2021-10-29 12:59:15,351.380744,54.601182,10.5682,9714.0,2.68,0
2041.01,54364414,FP,1.37477,2458792.09451,2020-06-19 07:20:03,2021-10-29 12:59:15,19.234846,62.35169,10.4608,5825.0,1.02,0
2042.01,269424395,FP,2.41872,2458768.14945,2020-06-19 07:20:03,2021-10-29 12:59:15,350.369407,60.801171,10.9518,6535.0,2.16,0
2044.01,270333769,FP,4.1207509,2460418.367886,2020-06-19 07:20:03,2024-07-26 10:08:01,351.880281,61.392515,10.4887,9953.0,2.38,0
2046.01,468574941,CP,1.4971447,2459882.348171,2020-06-19 07:20:04,2023-02-21 16:02:01,16.184942,74.331306,10.996,6081.0,1.2431901,1
2047.01,363761216,FP,7.4072602,2460651.832302,2020-06-19 07:20:04,2025-07-23 16:00:01,5.867146,71.158807,10.4708,5887.0,1.14,0
2048.01,159873822,CP,13.7905315,2459704.448013,2020-06-19 07:20:04,2023-03-20 12:03:37,237.924107,52.306308,10.7545,5021.6,0.76,1
2052.01,1100766816,FP,1.62263,2458957.04205,2020-06-19 07:20:04,2021-10-29 12:59:15,238.501017,19.596887,10.0943,5016.1,1.01,0
2053.01,315755496,FP,4.27808,2459394.643317,2020-06-19 07:20:04,2021-10-29 12:59:15,310.331372,82.435302,10.5008,4772.0,5.2787499,0
2054.01,378355116,FP,3.5684459,2459875.429386,2020-06-19 07:20:04,2023-05-26 16:02:02,358.248392,60.481667,10.7633,8124.0,2.08,0
2058.01,326732851,FP,1.51567,2458766.42257,2020-06-19 07:20:04,2021-10-29 12:59:15,359.678289,62.625907,10.5365,4963.0,4.96,0
2059.01,403308915,FP,3.7543552,2459878.778991,2020-06-19 07:20:04,2022-12-05 16:02:02,5.198855,55.542814,10.1731,8398.0,1.75,0
2060.01,285542903,FP,2.2657506,2460448.014024,2020-06-19 07:20:04,2024-08-06 10:08:01,13.27005,60.618112,9.8722,10125.0,4.14,0
2061.01,327577308,FP,1.45655,2458766.42545,2020-06-19 07:20:04,2021-10-29 12:59:15,4.747716,56.367066,10.636,4475.0,0.7,0
2062.01,373785851,FP,4.04163,2458795.9996,2020-06-19 07:20:04,2021-10-29 12:59:15,27.778642,63.081422,10.155,6895.0,2.36,0
2066.01,141663460,FP,1.76442,2458601.34368,2020-07-09 15:58:56,2021-10-29 12:59:15,228.631968,-43.385063,8.522,9277.7,2.26,0
2068.01,417931300,CP,7.7690887,2458683.416826,2020-07-15 20:44:30,2025-08-01 10:05:58,186.27356,60.418346,11.1806,3700.0,0.542573,1
2076.01,27491137,CP,10.3563596,2459675.695029,2020-07-15 20:44:30,2022-11-09 16:02:01,217.392016,39.790399,8.3745,5149.6,0.772148,1
2076.02,27491137,CP,35.1257472,2459675.93251,2020-07-15 20:44:30,2022-09-08 10:10:02,217.392016,39.790399,8.3745,5149.6,0.77,1
2076.03,27491137,CP,21.0153047,2459673.364369,2023-02-23 20:51:48,2023-02-24 12:02:44,217.392016,39.790399,8.3745,5149.6,0.77,1
2078.01,159244568,FA,6.2772478,2458820.249587,2020-07-15 20:44:30,2022-06-02 12:03:17,227.179973,82.446925,11.0372,5244.0,0.800741,0
2081.01,321669174,CP,10.5054362,2459757.444606,2020-07-15 20:44:31,2023-06-13 16:02:07,264.302263,53.025567,11.642,3742.0,0.515547,1
2084.01,441738827,CP,6.0784031,2459652.834382,2020-07-15 20:44:31,2023-12-03 12:03:15,259.254539,72.747023,13.3257,3630.0,0.47,1
2084.02,441738827,FP,8.1490285,2458745.410754,2020-07-15 20:44:31,2024-06-04 12:03:05,259.254539,72.747023,13.3257,3630.0,0.466766,0
2088.01,441765914,CP,124.72987,2459517.9957,2020-07-15 20:44:31,2025-04-20 12:03:53,261.374894,75.88228,10.8812,4902.0,0.831423,1
2093.01,402898317,CP,53.8108713,2458751.624048,2020-07-15 20:44:31,2025-10-02 12:04:12,302.737523,70.869653,10.6699,4455.0,0.730261,1
2095.01,235678745,CP,17.664866,2458692.799727,2020-07-15 20:44:32,2024-09-17 10:08:02,285.636524,75.418514,11.0788,3746.0,0.463205,1
2095.02,235678745,CP,28.1722501,2458704.29023,2020-07-15 20:44:32,2024-09-17 10:08:02,285.636524,75.418514,11.0788,3746.0,0.463205,1
2096.01,142748283,CP,3.1190716,2459601.846172,2020-07-15 20:44:32,2023-12-03 12:03:15,151.618699,74.827211,13.4764,3285.0,0.247331,1
2096.02,142748283,CP,6.3878202,2458687.53823,2020-07-15 20:44:32,2023-12-03 12:03:15,151.618699,74.827211,13.4764,3285.0,0.247331,1
2097.01,279982557,FP,1.7890217,2458712.393015,2020-07-15 20:44:32,2021-10-29 12:59:15,297.393769,66.293958,11.6685,5264.0,0.791524,0
2099.01,230386397,FP,19.5078657,2459626.670376,2020-07-15 20:44:32,2022-08-19 16:02:02,285.786011,64.230256,11.2011,4316.0,0.71,0
2106.01,393911494,FP,0.6332593,2458899.861702,2020-07-15 22:35:34,2021-10-29 12:59:15,207.178453,44.911752,9.85649,5590.0,0.976212,0
2107.01,446549906,CP,2.45457,2458654.61467,2020-07-17 14:54:19,2025-04-20 12:03:53,286.796541,-58.696835,11.3819,5565.0,0.97,1
2109.01,392476080,CP,0.67249,2458984.38888,2020-07-28 21:38:56,2023-05-11 12:03:14,253.186297,16.579915,9.78569,6647.0,1.7,1
2110.01,394029948,FA,32.76639,2458687.55509,2020-07-28 21:38:56,2024-09-18 10:08:02,282.229631,78.568946,9.69902,6073.0,1.39,0
2111.01,356235833,FP,1.2680452,2460479.42095,2020-07-28 21:38:56,2024-08-13 10:08:02,260.096376,20.281856,9.1597,5477.0,0.95,0
2113.01,1400212743,FP,5.24612,2458984.22398,2020-07-28 21:38:56,2024-08-28 12:02:58,267.354593,40.457105,10.5163,5286.9,1.76,0
2114.01,9828416,CP,6.2099619,2460476.661598,2020-07-28 21:38:56,2026-07-24 12:04:08,261.096395,33.205073,9.8251,6382.0,2.1,1
2115.01,54464870,FP,3.6944323,2460447.794803,2020-07-28 21:38:56,2024-08-06 10:08:01,19.595393,63.545086,8.29254,8153.0,2.11,0
2116.01,422838133,FP,5.3089937,2460644.06098,2020-07-28 21:38:57,2025-07-23 16:00:01,23.829473,72.936844,9.68129,6927.0,1.65,0
2117.01,279212407,FP,28.6620782,2458971.41863,2020-07-28 21:38:57,2022-07-13 16:02:01,25.690461,65.895769,9.98272,6280.0,1.72,0
2118.01,17416749,FP,2.34483,2458956.56894,2020-07-28 21:38:57,2021-10-29 12:59:15,242.201,35.691135,8.63532,6398.0,2.13,0
2119.01,236387002,CP,7.2008611,2460442.055186,2020-07-29 05:09:23,2024-08-15 10:08:02,244.429882,26.304211,10.3978,3606.0,0.5,1
2120.01,389900760,CP,5.7998189,2458795.822874,2020-07-29 05:13:33,2025-04-20 12:03:53,23.507315,65.513988,12.8233,3179.0,0.240233,1
2128.01,21832928,CP,16.3413889,2458987.266354,2020-07-29 05:13:34,2025-04-20 12:03:53,256.9818,32.105303,6.6813,5991.11,1.12506,1
2134.01,75878355,CP,9.2292078,2460496.590963,2020-08-07 21:59:54,2025-04-20 12:03:53,271.935501,39.072927,7.7945,4406.0,0.77,1
2134.02,75878355,CP,95.8531625,2460485.79438,2022-07-28 21:43:09,2024-09-25 10:08:01,271.935501,39.072927,7.7945,4406.0,0.77,1
2136.01,336128819,CP,7.8519082,2459394.593726,2020-08-07 21:59:54,2022-06-01 12:04:12,281.176343,36.563132,11.7371,3384.0,0.34388,1
2138.01,336267424,FP,1.4821845,2458684.221959,2020-08-07 21:59:54,2022-12-12 16:02:01,281.6619,41.56002,12.5466,6835.31,1.31284,0
2141.01,287256467,CP,18.2616878,2460453.432236,2020-08-07 21:59:54,2024-08-29 10:08:02,258.762346,18.340345,8.8975,5674.0,0.94,1
2145.01,88992642,CP,10.2611329,2460470.361827,2020-08-07 22:11:48,2024-08-26 10:08:02,263.758075,40.695043,8.55942,6202.0,2.78,1
2146.01,158916431,FP,5.8924856,2459765.039868,2020-08-10 17:26:48,2022-08-24 16:02:02,269.989998,29.655175,9.9094,7272.0,2.13,0
2147.01,341630071,CP,26.2049782,2459599.176807,2020-08-10 17:26:48,2026-06-22 12:03:45,155.641594,83.083724,10.7047,6115.0,1.3363301,1
2148.01,233569098,FP,23.48522,2458693.42328,2020-08-10 17:26:48,2024-09-18 10:08:02,281.814167,64.806519,10.6746,5930.0,1.51,0
2150.01,230267547,FP,2.2263798,2459768.269102,2020-08-10 17:26:48,2022-08-17 10:10:01,264.591131,18.473875,10.4288,6446.3,1.84,0
2151.01,23389848,FP,15.64643,2459014.36854,2020-08-10 17:26:48,2021-10-29 12:59:15,275.117976,30.85588,10.142,5660.0,1.95,0
2152.01,395393265,CP,3.3772835,2459883.441847,2020-08-10 17:26:48,2023-02-21 16:02:01,26.338972,77.790123,10.7053,6688.0,1.73235,1
2153.01,406855039,FP,2.7180835,2459391.951972,2020-08-10 17:26:48,2023-02-13 16:02:01,274.87052,71.248626,9.54581,5668.0,2.1805999,0
2154.01,428787891,CP,3.8240826,2459768.102761,2020-08-10 17:26:48,2023-06-13 16:02:07,71.028148,84.364265,10.6611,6243.0,1.38719,1
2155.01,461591646,CP,3.7246883,2459913.983994,2020-08-10 17:26:48,2025-09-24 12:04:28,5.800269,84.452839,10.9939,6144.0,1.74,1
2156.01,258402425,FP,0.67554,2459011.05035,2020-08-10 17:26:48,2021-10-29 12:59:15,274.416666,23.917679,9.87437,4872.0,2.74,0
2157.01,298495970,FP,8.4249043,2459764.110052,2020-08-10 17:26:49,2025-04-02 12:03:04,261.71771,25.84927,10.7033,5756.0,0.93,0
2158.01,342642208,CP,8.6007557,2459758.586312,2020-08-10 17:26:49,2023-03-03 12:03:04,276.810053,20.526887,10.1669,5389.0,1.5,1
2161.01,366563452,FP,1.5873866,2459767.160908,2020-08-10 17:26:49,2022-08-24 16:02:02,304.444709,77.166678,9.5998,5028.0,0.81,0
2162.01,284564230,FP,12.9773004,2460656.816106,2020-08-10 17:26:49,2025-07-23 10:08:02,291.524023,58.510182,10.2182,6610.0,1.66,0
2164.01,49967354,FP,1.09333,2459010.86112,2020-08-10 17:26:49,2021-10-29 12:59:15,277.907741,13.897884,10.879,5274.0,3.39,0
2167.01,160162987,FP,23.0531698,2459441.746048,2020-08-10 17:26:49,2024-09-18 10:08:02,242.364094,84.491119,10.7791,5752.0,1.19,0
2168.01,364075352,FP,37.83633,2458772.93351,2020-08-10 17:26:49,2024-09-18 10:08:02,306.223028,74.837343,10.9591,6641.0,1.26,0
2171.01,75656058,FA,1.78166,2459011.83317,2020-08-10 17:26:49,2021-10-29 12:59:15,270.898715,38.073512,10.8181,6528.0,1.49,0
2172.01,76197937,FA,1.78252,2459011.82925,2020-08-10 17:26:49,2024-06-20 12:02:45,273.702683,37.629995,10.8642,5085.0,3.7,0
2173.01,293567206,FP,0.6856225,2460311.597247,2020-08-10 17:26:49,2024-02-05 10:08:02,145.799111,87.86853,10.4929,5829.0,1.06,0
2179.01,237913194,CP,15.1689723,2459062.422964,2020-08-10 18:29:44,2021-12-09 10:10:02,22.445812,-60.73991,11.4864,5713.0,1.12898,1
2180.01,298663873,CP,260.1740061,2459611.445537,2020-08-10 18:29:44,2026-05-05 12:03:40,277.94363,56.650679,8.56854,5739.0,1.62762,1
2184.01,176956893,CP,6.9067868,2459036.618741,2020-09-18 16:26:01,2025-06-03 16:00:01,100.833125,-66.947656,11.4057,5731.8,3.1513801,1
2193.01,401604346,CP,2.1223673,2459037.564542,2020-09-18 16:26:01,2023-03-03 12:03:04,313.691232,-72.80464,11.3996,6079.0,1.19653,1
2194.01,271478281,CP,15.3419095,2460141.982191,2020-09-18 16:26:01,2023-12-03 12:03:15,299.156339,-31.335181,7.4259,4669.0,0.69,1
2196.01,372172128,CP,1.1953968,2459036.508778,2020-09-18 16:26:01,2022-08-15 12:02:56,312.340074,-70.485072,11.3643,5728.0,1.02917,1
2202.01,358107516,CP,11.9124942,2459041.912359,2020-09-18 16:26:02,2024-02-15 10:08:02,51.228421,-73.957546,12.173,5064.0,0.823883,1
2205.01,260298958,FP,0.8891483,2459036.525582,2020-09-18 16:26:02,2025-07-09 16:00:02,94.315682,-56.509859,15.0804,3653.0,0.649887,0
2207.01,90850770,CP,8.000489,2459043.770189,2020-09-18 16:26:02,2025-06-04 16:00:01,307.596693,-44.887618,10.9651,6146.0,1.55738,1
2211.01,212253390,CP,3.0926858,2459038.102648,2020-09-18 16:26:02,2026-01-09 16:00:01,308.539086,-29.672613,9.2551,5253.0,0.834386,1
2215.01,425561347,CP,5.7772122,2459040.86632,2020-09-18 19:18:08,2024-04-25 10:08:01,286.073121,-32.354279,9.977,4882.7,0.729818,1
2221.01,441420236,CP,8.4536777,2459041.281746,2020-09-18 19:18:08,2025-08-29 16:00:02,311.291137,-31.34245,6.755,3588.0,0.698009,1
2228.01,61733521,FP,3.36296,2458655.87771,2020-09-18 21:10:22,2021-10-29 12:59:15,289.018075,-46.480756,10.8911,5420.0,0.9,0
2230.01,129432342,FP,1.79217,2459037.29826,2020-09-18 21:10:22,2021-10-29 12:59:15,304.452849,-44.968454,10.9198,4884.0,4.7,0
2231.01,100504381,FA,5.46278,2460143.110815,2020-09-18 21:10:22,2023-08-28 10:08:02,308.563699,-48.274725,8.565,,1.69,0
2236.01,394722182,CP,3.5315897,2459389.337457,2020-09-18 21:10:23,2023-03-03 12:03:04,20.166011,-86.979965,10.8673,6209.0,1.62,1
2237.01,389238529,FP,0.49642,2459036.5003,2020-09-18 21:10:23,2021-10-29 12:59:15,302.999475,-37.561663,10.9987,7000.0,1.41,0
2239.01,388130235,FP,92.1950921,2459323.834757,2020-09-18 21:10:23,2024-09-18 10:08:02,65.410196,-67.467038,10.7891,5030.6,3.0,0
2240.01,98494121,FP,3.06555,2458659.34688,2020-09-18 21:10:23,2021-10-29 12:59:15,290.986777,-36.910419,10.9931,5285.0,0.71,0
2246.01,349786918,FP,2.9663389,2460772.168476,2020-09-18 21:10:23,2026-04-28 16:00:02,113.043495,-65.811395,9.9676,5807.0,1.59,0
2247.01,376168473,FA,5.41402,2459040.0943,2020-09-18 21:10:23,2021-10-29 12:59:15,310.483618,-38.878003,10.787,6394.3,1.75,0
2249.01,152714791,FP,1.27349,2459036.88269,2020-08-25 19:22:41,2021-10-29 12:59:15,304.628882,-30.648846,10.3486,4982.0,4.35,0
2250.01,264303333,FP,0.8153098,2460367.057256,2020-09-23 20:39:01,2024-04-22 10:08:02,296.355007,67.310971,10.1583,5729.0,0.97,0
2253.01,367855829,FA,85.4244796,2458714.619721,2020-09-23 20:39:01,2024-09-18 10:08:02,276.868143,73.264575,9.9558,5697.0,1.29609,0
2257.01,198485881,CP,35.1896444,2459606.202888,2020-09-23 20:39:02,2022-11-09 16:02:01,194.739614,77.661716,12.9672,3446.0,0.326932,1
2258.01,219821826,FP,9.6799809,2459659.732563,2020-09-23 20:39:02,2022-06-29 16:02:02,268.029535,62.79094,12.2169,5980.0,1.11,0
2260.01,232568235,CP,0.3524597,2460423.375669,2020-09-23 20:39:02,2024-07-26 10:08:01,247.667,49.046789,9.75874,5432.0,0.9,1
2266.01,8348911,CP,2.326343,2458957.9252,2020-09-30 13:26:55,2025-04-20 12:03:53,245.28004,31.577041,13.5042,3244.0,0.261162,1
2267.01,459837008,CP,3.4950422,2458816.152459,2020-09-30 13:26:55,2025-08-20 12:05:05,65.061496,84.900824,12.2591,3022.0,0.242745,1
2267.03,459837008,CP,2.2891027,2458818.073212,2022-02-28 23:51:56,2025-08-20 12:05:05,65.061496,84.900824,12.2591,3022.0,0.242745,1
2269.01,441798995,FA,1.4206036,2458683.350647,2020-09-30 13:26:55,2021-10-29 12:59:15,264.147896,77.126216,11.9521,3872.0,0.548484,0
2274.01,289164482,CP,2.6796164,2458685.367259,2020-09-30 13:26:55,2025-04-20 12:03:53,277.459311,40.541412,10.3543,3943.0,0.63072,1
2283.01,198211976,FA,0.4018586,2458683.724447,2020-09-30 13:26:56,2023-08-03 10:10:02,248.333273,63.524496,11.2076,3621.0,0.520283,0
2284.01,115446313,FP,4.9707023,2460471.356355,2020-09-30 13:26:56,2024-08-13 10:08:02,252.471891,47.316983,9.88372,6109.0,1.21,0
2285.01,329148988,CP,27.2672016,2458747.184629,2020-09-30 13:26:56,2024-09-18 10:08:02,332.563264,58.706093,11.3078,3546.0,0.460014,1
2299.01,362220495,FA,165.0031583,2458798.44781,2020-09-30 15:42:36,2024-09-18 10:08:02,286.227961,79.755949,9.863,5780.0,0.699973,0
2303.01,197959526,FP,0.7196291,2459061.885478,2020-10-01 13:35:30,2021-10-29 12:59:15,348.296702,-53.832813,11.8199,6454.0,1.69458,0
2316.01,61980227,FP,3.0958985,2459064.594292,2020-10-01 13:35:30,2024-09-14 12:03:00,335.53692,-30.763927,12.0516,6764.0,1.25844,0
2317.01,274599700,FP,,2459002.081234,2020-10-05 21:01:55,2021-10-29 12:59:15,255.328342,51.529396,11.8831,5635.75,1.43565,0
2319.01,349488688,CP,,2459002.765265,2020-10-05 21:01:55,2023-03-23 14:58:12,253.784885,20.491524,8.40302,6329.0,1.39619,1
2320.01,207501148,FP,,2459007.727293,2020-10-05 21:01:55,2021-10-29 12:59:15,247.657124,56.399869,9.85317,5879.0,1.23623,0
2322.01,300812741,CP,20.2254946,2459037.417539,2020-10-07 15:20:37,2025-08-26 12:03:46,116.973103,-71.001967,10.0534,4465.0,0.697547,1
2322.02,300812741,CP,11.3071786,2460160.451337,2021-08-12 22:51:27,2025-08-26 12:03:46,116.973103,-71.001967,10.0534,4465.0,0.7,1
2323.01,293527670,FP,0.98656,2459086.60982,2020-10-07 15:20:37,2021-10-29 12:59:15,352.192845,-76.636896,10.3338,5522.0,1.64,0
2328.01,394287035,CP,17.1019622,2459356.607647,2020-10-07 20:14:20,2025-04-20 12:03:53,31.690742,-81.247376,11.584,5302.3,0.93,1
2336.01,88902249,CP,7.7119842,2460083.976548,2020-10-23 19:58:26,2025-07-09 16:00:02,230.230416,-33.69246,10.1757,6458.0,1.83,1
2337.01,230001847,CP,2.994263,2459769.981102,2020-10-23 19:58:26,2023-06-13 16:02:07,290.619895,60.853904,11.2347,4784.0,3.22859,1
2338.01,24358417,CP,22.6539607,2459183.68068,2020-10-23 19:58:26,2022-12-21 12:03:01,81.344582,-34.668249,11.7024,5523.0,1.12,1
2340.01,29959761,FP,1.6471574,2459169.749893,2020-10-23 19:58:26,2021-10-29 12:59:15,42.261441,-16.557655,11.8012,5027.0,0.73,0
2341.01,100267480,FP,0.87741,2458681.75145,2020-10-23 19:58:26,2025-02-06 12:03:34,306.843521,-53.220653,12.722,3495.0,0.62,0
2342.01,100589632,FP,3.9471567,2459221.101551,2020-10-23 19:58:27,2021-10-29 12:59:15,86.458859,-32.947641,11.1581,4794.0,0.84,0
2345.01,91555165,CP,1.0526157,2459116.731575,2020-10-23 19:58:27,2025-10-16 12:03:52,43.884794,-34.977975,10.3759,4621.0,0.758575,1
2345.02,91555165,CP,42.1289893,2459120.29967,2021-07-28 20:17:26,2025-10-16 12:03:52,43.884794,-34.977975,10.3759,4621.0,0.758575,1
2354.01,219766989,FP,0.5109902,2459332.152874,2020-10-23 19:58:28,2021-10-29 12:59:15,192.32172,-21.333033,11.9951,6095.0,1.53,0
2358.01,124095888,FP,1.1258127,2459331.195756,2020-10-23 19:58:28,2025-01-25 12:03:24,196.285834,-31.985378,11.5137,6423.0,1.24,0
2360.01,31656385,FP,22.84518,2459073.99562,2020-10-23 19:58:28,2024-09-18 10:08:02,46.659674,-66.007932,11.9961,5963.1,1.57,0
2364.01,39414571,CP,4.0197555,2459227.044447,2020-10-23 19:58:28,2023-12-03 12:03:15,89.130026,-5.01203,11.5521,5216.0,0.94,1
2365.01,344085117,FP,0.659752,2459962.920417,2020-10-23 19:58:28,2025-07-10 10:08:01,108.017449,-50.247778,11.9732,5832.0,1.25112,0
2368.01,401125028,CP,5.1750108,2459990.646884,2020-10-23 19:58:28,2025-07-09 16:00:02,134.957623,-48.488493,11.6955,5177.0,0.892685,1
2372.01,189620016,FP,1.1793395,2460718.288102,2020-10-23 19:58:29,2026-06-09 16:00:01,144.040606,-24.751118,12.2186,6127.1,2.6058199,0
2373.01,332558858,CP,13.3368173,2459168.5071,2020-10-23 19:58:29,2024-02-28 12:02:45,61.68622,-16.755755,12.5882,5517.0,1.2,1
2374.01,439366538,CP,4.3135917,2459064.195632,2020-10-28 23:31:58,2026-01-09 16:00:01,319.498241,-22.049823,11.2057,4929.5,0.8,1
2379.01,201177276,CP,5.4693888,2459062.464298,2020-11-06 18:59:45,2025-04-20 12:03:53,358.092047,-53.043156,13.6521,3770.0,0.638902,1
2384.01,382602147,CP,2.1357026,2459062.34163,2020-11-06 18:59:46,2025-04-20 12:03:53,36.156146,-65.000196,13.3147,3678.2,0.666652,1
2400.01,260849386,FP,1.0339,2458568.22176,2020-11-24 20:52:12,2021-10-29 12:59:15,118.937216,-54.266268,10.7961,6444.0,2.28,0
2404.02,142087638,FP,74.6068965,2458558.995549,2021-07-19 00:13:44,2025-12-11 16:00:01,98.442149,-74.190098,11.1464,6142.0,1.18003,0
2404.03,142087638,FP,74.6065192,2458512.163146,2021-07-19 00:13:44,2025-12-11 16:00:01,98.442149,-74.190098,11.1464,6142.0,1.18003,0
2406.01,212957629,CP,3.0766835,2459115.976073,2020-11-24 20:55:50,2024-11-15 16:02:02,8.806054,-3.372083,14.3109,3163.0,0.1966,1
2407.01,153078576,CP,2.7029187,2459116.620626,2020-11-24 20:55:50,2025-07-22 12:04:25,49.746545,-46.458025,12.5264,3596.0,0.524573,1
2409.01,321068176,FA,12.9696927,2459121.065867,2020-11-24 20:55:50,2021-10-29 12:59:15,44.338399,-41.191773,11.2711,5017.0,0.972753,0
2411.01,10837041,CP,0.7827075,2460987.464436,2020-11-24 20:55:50,2026-02-20 10:08:01,20.922457,-8.701794,10.4238,4099.0,0.727642,1
2412.01,684936227,FA,15.29859,2459134.75391,2020-11-25 21:07:35,2021-10-29 12:59:15,62.379568,-62.850656,11.9755,4131.3,,0
2413.01,206498307,FP,13.4190392,2459066.937927,2020-11-25 21:26:32,2021-10-29 12:59:15,332.188392,-18.992719,11.3882,5184.9,1.69269,0
2416.01,237922465,CP,8.2754608,2459352.544159,2020-11-25 21:26:32,2024-02-28 12:02:45,57.338941,-60.787186,12.4333,5515.2,1.39,1
2417.01,49617263,FP,4.83266,2459139.2966,2020-11-25 22:47:01,2021-10-29 12:59:15,37.885227,-40.016204,10.2589,5485.4,1.83,0
2418.01,65347776,FP,25.86696,2459133.37121,2020-11-25 22:47:02,2024-09-18 10:08:02,39.725259,-27.324227,10.9166,5095.0,0.8,0
2420.01,268532343,CP,5.84259,2459136.26698,2020-11-25 22:47:02,2025-04-20 12:03:53,14.826814,-19.771164,10.8285,5707.0,2.2,1
2421.01,70524163,CP,4.3474,2459139.61885,2020-11-25 22:47:02,2023-03-03 12:03:04,33.154021,-35.390918,10.6918,5618.0,1.79,1
2424.01,313891529,FP,12.3750537,2459092.273962,2020-12-04 01:07:14,2021-10-29 12:59:15,0.315071,-28.493223,10.2845,6173.5,2.36235,0
2427.01,142937186,CP,1.30613,2459169.61994,2020-12-22 23:47:36,2021-10-29 12:59:15,52.291732,-31.362867,9.0138,4072.0,0.68,1
2431.01,258804746,CP,0.224195,2460258.868869,2020-12-22 23:47:36,2025-07-22 12:04:25,37.765299,8.381625,9.5209,4079.0,0.68,1
2438.01,686072378,FP,1.9426003,2459175.406024,2021-01-06 21:28:53,2021-10-29 12:59:15,68.226889,-32.88712,16.2463,5780.0,,0
2442.01,168871868,FP,17.1217196,2459183.305376,2021-01-06 21:28:53,2021-10-29 12:59:15,65.100654,-31.081604,11.402,5762.0,1.0,0
2443.01,318753380,CP,15.6692322,2459148.098617,2021-01-06 21:28:53,2021-11-22 12:01:46,40.179861,1.199676,8.2969,4214.44,0.732115,1
2445.01,439867639,CP,0.3711334,2458411.217326,2021-01-06 21:28:53,2022-01-29 12:02:06,43.316155,0.052337,13.1292,3333.0,0.272233,1
2447.01,1167538,CP,,2459168.988935,2021-01-06 21:30:16,2026-03-04 12:04:23,70.997586,-31.906637,10.0127,5825.0,1.04,1
2448.01,231721005,FP,9.0182016,2460121.423199,2021-01-06 21:30:16,2023-08-28 10:08:02,80.740227,-53.76459,10.0039,9671.0,1.78,0
2449.01,170729775,CP,16.6542431,2459186.901539,2021-01-06 21:30:16,2025-10-04 12:03:45,67.984371,-34.455533,9.8999,6054.0,1.08,1
2451.01,4294779,FP,0.3438892,2459174.475148,2021-02-03 22:59:10,2021-10-29 12:59:15,81.312676,-0.770748,15.8552,3199.0,0.540483,0
2452.01,219208037,FP,0.9776805,2459229.062884,2021-02-03 22:59:10,2021-10-29 12:59:15,93.098193,-50.930948,11.1925,4456.2,1.09813,0
2458.01,449197831,CP,3.7369689,2459177.402573,2021-02-03 22:59:11,2021-10-29 12:59:15,79.621529,1.253439,8.71008,6092.0,1.32975,1
2459.01,192790476,CP,19.1047019,2458452.334564,2021-02-03 22:59:12,2024-09-02 12:03:01,82.143332,-39.373046,9.3951,4195.0,0.675093,1
2468.01,31114545,FP,24.4232697,2459196.87342,2021-02-03 23:44:46,2024-09-18 10:08:02,80.896099,-24.121296,10.3598,6102.0,2.37,0
2469.01,117843067,FP,2.3767548,2459198.809559,2021-02-03 23:44:46,2025-01-08 12:03:11,70.308489,-15.672123,10.6749,6931.0,2.57,0
